fuente_id,clasificacion,fecha_envio,estado_informe,envio_id,caracteristicas_informe
ID-2787,Secundario,2024-04-26T13:24:45.477000,Validado,11798,Cumple
ID-2815,Secundario,2023-11-21T10:35:47.370000,Validado,8698,Cumple
ID-2815,Secundario,2022-04-07T16:30:53.677000,Recepcionado,1036,N/D
ID-2815,Secundario,2022-05-12T16:43:59.693000,Recepcionado,1907,N/D
ID-2788,Secundario,2024-04-25T19:00:21.963000,Validado,11773,Cumple
ID-2788,Secundario,2024-01-16T10:51:36.670000,Validado,9671,No cumple
ID-2788,Secundario,2024-01-16T10:51:36.670000,Validado,9671,Cumple
ID-2788,Secundario,2023-05-02T17:12:41.403000,Validado,6790,Cumple
ID-2788,Secundario,2023-05-02T17:16:49.897000,Validado,6791,Cumple
ID-2816,Secundario,2022-05-12T16:35:25.877000,Recepcionado,1906,N/D
ID-2816,Secundario,2022-04-07T16:42:35.287000,Recepcionado,1041,N/D
ID-2816,Secundario,2023-06-07T16:48:16.213000,Validado,4971,No cumple
ID-2816,Secundario,2023-06-07T16:48:16.213000,Validado,4971,Cumple
ID-2816,Secundario,2023-07-16T22:28:57.547000,Validado,7691,Cumple
ID-2816,Secundario,2024-04-26T13:20:20.567000,Validado,11836,Cumple
ID-2810,Secundario,2022-04-06T21:18:47.957000,Recepcionado,911,N/D
ID-2807,Secundario,2022-04-06T21:21:58.993000,Recepcionado,912,N/D
ID-2808,Secundario,2022-04-06T21:26:48.687000,Recepcionado,913,N/D
ID-2809,Secundario,2022-04-07T17:02:00.420000,Recepcionado,1052,N/D
ID-2794,Secundario,2022-04-07T17:05:28.877000,Recepcionado,1059,N/D
ID-2795,Secundario,2022-04-07T17:25:47.053000,Recepcionado,1064,N/D
ID-2795,Secundario,2022-05-12T17:01:39.357000,Recepcionado,1909,N/D
ID-2795,Secundario,2023-11-21T10:54:59.420000,Validado,8699,Cumple
ID-2790,Secundario,2023-12-28T22:34:51.837000,Validado,9672,Cumple
ID-2790,Secundario,2022-05-12T17:39:39.120000,Recepcionado,1912,N/D
ID-2790,Secundario,2022-04-07T17:31:12.253000,Recepcionado,1066,N/D
ID-2806,Secundario,2022-04-07T17:37:23.627000,Recepcionado,1070,N/D
ID-2806,Secundario,2022-05-12T17:46:40.790000,Recepcionado,1913,N/D
ID-2806,Secundario,2023-12-28T20:36:14.223000,Validado,9658,Cumple
ID-2832,Secundario,2023-12-28T22:20:10.520000,Validado,9670,Cumple
ID-2832,Secundario,2023-05-02T17:29:41.420000,Validado,6792,Cumple
ID-2789,Principal,2022-04-07T10:18:12.927000,Recepcionado,988,N/D
ID-2789,Principal,2022-05-12T14:25:35.550000,Recepcionado,1895,N/D
ID-2789,Principal,2023-12-28T22:06:52.020000,Validado,9668,Cumple
ID-2789,Principal,2023-07-16T22:35:03.367000,Validado,7692,Cumple
ID-2805,Principal,2023-01-16T17:51:57.447000,Validado,4892,Cumple
ID-2805,Principal,2023-01-16T17:59:41.737000,Validado,4893,Cumple
ID-2805,Principal,2022-05-12T10:50:04.813000,Recepcionado,1862,N/D
ID-2805,Principal,2022-04-06T20:41:50.767000,Recepcionado,711,N/D
ID-2805,Principal,2023-12-28T17:23:11.407000,Validado,9651,Cumple
ID-2805,Principal,2024-04-19T13:45:35.957000,Validado,11684,Cumple
ID-2805,Principal,2023-10-03T22:33:54.030000,Rechazado,7669,No cumple
ID-2805,Principal,2023-10-03T22:33:54.030000,Rechazado,7669,No cumple
ID-2805,Principal,2023-10-03T23:10:46.380000,Validado,8585,Cumple
ID-16780,Secundario,2024-02-01T20:33:53.760000,Validado,10636,Cumple
ID-16780,Secundario,2023-07-10T19:30:38.547000,Validado,7619,Cumple
ID-16781,Secundario,2023-07-10T19:36:30.313000,Validado,7620,Cumple
ID-16781,Secundario,2024-04-25T14:19:59.197000,Validado,11686,Cumple
ID-16786,Secundario,2024-04-19T11:40:27.733000,Validado,11671,Cumple
ID-16783,Principal,2023-07-10T20:23:22.003000,Validado,7622,Cumple
ID-16783,Principal,2024-04-25T16:11:30.423000,Con observaciones,11683,No cumple
ID-16783,Principal,2024-05-07T12:32:00.037000,Validado,12151,Cumple
ID-16782,Secundario,2023-07-10T19:25:26.893000,Validado,7618,Cumple
ID-16782,Secundario,2024-03-13T17:59:49.187000,Validado,11173,Cumple
ID-16778,Secundario,2023-07-10T20:18:34.233000,Validado,7621,Cumple
ID-16778,Secundario,2024-04-19T11:13:12.090000,Validado,11675,Cumple
ID-16785,Secundario,2024-02-01T20:29:01.707000,Validado,10635,Cumple
ID-16784,Principal,2023-07-10T20:27:59.110000,Validado,7623,Cumple
ID-16784,Principal,2024-03-13T16:42:15.960000,Validado,11172,Cumple
ID-1051,Secundario,2022-04-07T17:57:40.160000,Recepcionado,1078,N/D
ID-2990,Principal,2024-04-17T12:59:02.787000,Validado,11641,Cumple
ID-2990,Principal,2022-05-11T20:30:36.010000,Recepcionado,1815,N/D
ID-667,Principal,2023-03-07T14:54:59.387000,Rechazado,5609,No cumple
ID-667,Principal,2023-03-07T14:54:59.387000,Rechazado,5609,No cumple
ID-667,Principal,2022-04-14T14:24:17.550000,Con observaciones,1251,No cumple
ID-667,Principal,2022-05-12T01:21:02.637000,Recepcionado,1849,N/D
ID-667,Principal,2023-08-30T10:45:17.273000,Validado,8242,Cumple
ID-667,Principal,2024-05-10T12:31:18.230000,Validado,12303,Cumple
ID-672,Principal,2024-05-10T12:54:17.720000,Validado,12305,Cumple
ID-672,Principal,2023-08-30T11:25:14.717000,Validado,8246,Cumple
ID-672,Principal,2022-05-12T01:44:21.753000,Recepcionado,1850,N/D
ID-672,Principal,2022-04-29T20:08:15.583000,Con observaciones,1497,No cumple
ID-672,Principal,2023-02-24T09:39:32.333000,Con observaciones,5607,No cumple
ID-670,Principal,2023-08-29T12:44:03.233000,Validado,8227,Cumple
ID-670,Principal,2022-05-12T00:17:46.250000,Recepcionado,1846,N/D
ID-670,Principal,2023-02-24T13:11:07.287000,Validado parcialmente,1226,No cumple
ID-670,Principal,2023-02-24T13:11:07.287000,Validado parcialmente,1226,No cumple
ID-665,Principal,2024-05-10T13:38:46.870000,Validado,12307,Cumple
ID-665,Principal,2023-08-29T19:00:18.137000,Validado,8240,Cumple
ID-665,Principal,2023-02-24T13:51:46.503000,Rechazado,1500,No cumple
ID-665,Principal,2023-02-24T13:51:46.503000,Rechazado,1500,No cumple
ID-665,Principal,2022-05-12T02:11:38.177000,Recepcionado,1852,N/D
ID-668,Principal,2023-08-29T18:44:32.390000,Validado,8239,Cumple
ID-668,Principal,2024-05-09T13:41:44.653000,Validado,12288,Cumple
ID-668,Principal,2022-05-12T01:05:42.070000,Recepcionado,1848,N/D
ID-668,Principal,2022-04-14T11:20:42.450000,Con observaciones,1256,No cumple
ID-668,Principal,2022-04-14T11:20:39.993000,Con observaciones,1257,No cumple
ID-668,Principal,2023-02-24T10:20:37.453000,Validado,5610,Cumple
ID-666,Principal,2023-02-24T11:53:28.357000,Validado,5611,Cumple
ID-669,Principal,2023-02-24T10:24:12.313000,Rechazado,1499,No cumple
ID-669,Principal,2023-02-24T10:24:12.313000,Rechazado,1499,No cumple
ID-669,Principal,2022-04-29T23:38:12.400000,Con observaciones,1498,No cumple
ID-669,Principal,2022-05-12T01:55:25.193000,Recepcionado,1851,N/D
ID-669,Principal,2024-05-09T13:29:51.273000,Validado,12287,Cumple
ID-669,Principal,2023-08-29T18:06:04.500000,Validado,8238,Cumple
ID-674,Principal,2022-05-12T02:25:04.450000,Recepcionado,1853,N/D
ID-674,Principal,2022-04-30T00:38:02.313000,Con observaciones,1501,No cumple
ID-674,Principal,2023-02-24T09:30:22.340000,Validado,5606,Cumple
ID-674,Principal,2024-05-10T13:47:51.120000,Validado,12308,Cumple
ID-674,Principal,2023-08-30T10:59:50.260000,Validado,8243,Cumple
ID-675,Principal,2023-02-27T17:07:16.270000,Rechazado,1260,No cumple
ID-675,Principal,2023-02-27T17:07:16.270000,Rechazado,1260,No cumple
ID-675,Principal,2022-05-11T23:45:16.873000,Recepcionado,1844,N/D
ID-675,Principal,2023-08-29T13:46:39.810000,Validado,8229,Cumple
ID-675,Principal,2024-05-09T14:01:52.027000,Validado,12290,Cumple
ID-673,Principal,2023-02-23T18:18:51.130000,Validado,1847,No cumple
ID-673,Principal,2023-02-23T18:18:51.130000,Validado,1847,Cumple
ID-673,Principal,2023-03-01T11:48:59.573000,Validado,5608,Cumple
ID-673,Principal,2022-04-13T11:58:22.087000,Con observaciones,1247,No cumple
ID-673,Principal,2023-08-30T11:13:57.990000,Validado,8244,Cumple
ID-673,Principal,2024-05-09T15:35:00.573000,Validado,12292,Cumple
ID-679,Principal,2024-05-09T12:40:34.977000,Validado,12284,Cumple
ID-679,Principal,2023-08-29T13:29:43.507000,Validado,8228,Cumple
ID-679,Principal,2022-05-11T23:51:23.440000,Recepcionado,1845,N/D
ID-679,Principal,2022-04-12T15:28:44.817000,Con observaciones,1236,No cumple
ID-679,Principal,2023-02-24T12:03:48.453000,Validado,5612,Cumple
ID-682,Principal,2023-02-24T13:25:10.733000,Con observaciones,5617,No cumple
ID-682,Principal,2023-02-24T13:38:58.383000,Con observaciones,5618,No cumple
ID-682,Principal,2024-05-09T15:18:08.027000,Validado,12291,Cumple
ID-682,Principal,2023-08-29T19:10:54.857000,Validado,8241,Cumple
ID-664,Principal,2023-02-24T09:18:06.323000,Validado,5101,No cumple
ID-664,Principal,2023-02-24T09:18:06.323000,Validado,5101,Cumple
ID-664,Principal,2022-05-12T02:56:13.517000,Con observaciones,1857,No cumple
ID-664,Principal,2022-05-12T03:03:26.323000,Recepcionado,1858,N/D
ID-664,Principal,2024-05-09T12:28:00.563000,Validado,12281,Cumple
ID-664,Principal,2023-08-29T12:06:56.857000,Validado,8226,Cumple
ID-664,Secundario,2023-08-29T14:01:15.770000,Validado,8230,Cumple
ID-664,Secundario,2024-05-09T13:03:28.560000,Validado,12286,Cumple
ID-664,Secundario,2022-05-12T02:54:17.937000,Recepcionado,1856,N/D
ID-664,Secundario,2023-02-24T12:39:30.857000,Rechazado,5103,No cumple
ID-664,Secundario,2023-02-24T12:39:30.857000,Rechazado,5103,No cumple
ID-664,Secundario,2023-03-07T12:10:58.733000,Validado parcialmente,1209,No cumple
ID-664,Secundario,2023-03-07T12:10:58.733000,Validado parcialmente,1209,No cumple
ID-671,Principal,2022-05-11T23:34:58.830000,Recepcionado,1843,N/D
ID-671,Principal,2022-04-12T11:29:45.483000,Con observaciones,1230,No cumple
ID-671,Principal,2023-02-27T12:01:38.633000,Con observaciones,5509,No cumple
ID-671,Principal,2023-01-25T12:23:07.830000,Con observaciones,5124,No cumple
ID-671,Principal,2023-02-21T17:04:30.997000,Con observaciones,5508,No cumple
ID-671,Principal,2023-08-30T11:45:03.690000,Validado,8247,Cumple
ID-671,Principal,2024-05-10T12:45:28.130000,Validado,12304,Cumple
ID-677,Principal,2024-05-09T13:52:18.720000,Validado,12289,Cumple
ID-677,Principal,2023-08-29T17:45:27.790000,Validado,8237,Cumple
ID-677,Principal,2022-05-11T22:32:47.313000,Recepcionado,1820,N/D
ID-677,Principal,2022-04-14T12:45:48.350000,Con observaciones,1249,No cumple
ID-677,Principal,2023-02-24T11:26:54.540000,Validado,5143,No cumple
ID-677,Principal,2023-02-24T11:26:54.540000,Validado,5143,Cumple
ID-678,Principal,2023-02-22T09:35:59.937000,Validado,5126,No cumple
ID-678,Principal,2023-02-22T09:35:59.937000,Validado,5126,Cumple
ID-678,Principal,2022-04-12T17:14:56.690000,Con observaciones,1245,No cumple
ID-678,Principal,2022-04-13T08:59:13.127000,Con observaciones,1244,No cumple
ID-678,Principal,2022-05-11T22:40:34.147000,Recepcionado,1816,N/D
ID-678,Principal,2023-08-29T14:14:01.333000,Validado,8231,Cumple
ID-678,Principal,2024-05-09T12:51:12.927000,Validado,12285,Cumple
ID-676,Principal,2023-02-24T13:12:35.277000,Validado,5615,Cumple
ID-676,Principal,2022-04-12T16:39:02.343000,Con observaciones,1243,No cumple
ID-676,Principal,2022-05-11T23:19:30.073000,Recepcionado,1822,N/D
ID-676,Principal,2023-08-29T11:56:38.307000,Validado,8225,Cumple
ID-676,Principal,2024-05-10T13:12:45.363000,Validado,12306,Cumple
ID-14976,Principal,2023-04-25T23:51:49.617000,Con observaciones,6601,No cumple
ID-6112,Secundario,2022-08-30T20:35:56.120000,Validado,3084,Cumple
ID-6111,Secundario,2022-08-30T20:28:58.680000,Validado,3083,Cumple
ID-6109,Secundario,2022-08-30T20:10:13.330000,Validado,3082,Cumple
ID-9072,Principal,2022-08-17T16:55:26.610000,Validado,2828,Cumple
ID-9072,Principal,2022-07-12T15:05:49.073000,Recepcionado,2195,N/D
ID-9072,Principal,2023-07-13T18:09:50.390000,Validado,7661,Cumple
ID-8978,Principal,2022-12-28T13:58:14.710000,Validado,4541,Cumple
ID-8978,Principal,2022-12-28T13:59:09.573000,Validado,4590,Cumple
ID-8978,Principal,2023-07-28T12:32:12.573000,Validado,7857,Cumple
ID-8978,Secundario,2023-07-28T12:42:58.043000,Validado,7859,Cumple
ID-8978,Secundario,2022-12-28T14:01:35.220000,Validado,4592,Cumple
ID-8978,Secundario,2023-05-29T15:14:40.993000,Rechazado,4547,No cumple
ID-8978,Secundario,2023-05-29T15:14:40.993000,Rechazado,4547,No cumple
ID-8977,Principal,2022-12-28T13:53:50.307000,Validado,4586,Cumple
ID-8977,Principal,2022-12-28T13:54:52.037000,Validado,4535,Cumple
ID-8977,Principal,2023-10-19T14:12:16.340000,Validado,7863,No cumple
ID-8977,Principal,2023-10-19T14:12:16.340000,Validado,7863,Cumple
ID-8977,Secundario,2023-07-28T13:01:00.893000,Validado,7865,Cumple
ID-8977,Secundario,2022-12-28T13:56:37.087000,Validado,4538,Cumple
ID-8977,Secundario,2022-12-28T13:57:39.917000,Validado,4588,Cumple
ID-944,Secundario,2023-10-17T11:37:17.343000,Validado,8295,Cumple
ID-944,Secundario,2022-03-27T23:23:07.343000,Recepcionado,276,N/D
ID-944,Secundario,2023-01-31T12:08:55.353000,Con observaciones,5259,No cumple
ID-956,Secundario,2023-10-17T11:50:19.327000,Validado,8291,Cumple
ID-956,Secundario,2022-03-27T22:46:52.777000,Recepcionado,274,N/D
ID-956,Secundario,2023-01-31T01:26:54.100000,Con observaciones,5232,No cumple
ID-957,Secundario,2023-01-31T08:18:20.980000,Con observaciones,5234,No cumple
ID-957,Secundario,2022-03-27T23:30:26.460000,Recepcionado,277,N/D
ID-957,Secundario,2023-10-17T11:42:28.433000,Validado,8292,Cumple
ID-936,Secundario,2023-01-31T00:35:01.180000,Con observaciones,5225,No cumple
ID-936,Secundario,2022-03-27T21:42:40.670000,Recepcionado,269,N/D
ID-936,Secundario,2023-07-19T09:46:24.007000,Validado,7748,Cumple
ID-937,Secundario,2023-07-20T10:04:33.163000,Validado,7780,Cumple
ID-937,Secundario,2022-03-27T22:33:04.070000,Validado,273,Cumple
ID-951,Secundario,2024-01-11T11:45:40.123000,Validado,10123,Cumple
ID-951,Secundario,2022-03-28T08:55:56.247000,Recepcionado,282,N/D
ID-951,Secundario,2023-01-31T08:58:37.990000,Validado,5217,Cumple
ID-958,Secundario,2023-07-19T11:35:06.097000,Validado,7766,Cumple
ID-958,Secundario,2022-04-06T22:14:29.400000,Recepcionado,920,N/D
ID-958,Secundario,2023-01-31T08:33:52.433000,Validado,5235,Cumple
ID-967,Principal,2024-02-21T09:28:05.427000,Validado,10854,Cumple
ID-968,Principal,2024-02-21T09:42:21.380000,Validado,10856,Cumple
ID-966,Principal,2024-02-21T09:55:00.690000,Validado,10857,Cumple
ID-952,Principal,2023-01-31T12:52:46.093000,Validado,5267,Cumple
ID-952,Principal,2022-04-07T18:40:44.727000,Recepcionado,1088,N/D
ID-952,Principal,2023-07-05T09:31:08.983000,Validado,7604,Cumple
ID-952,Secundario,2024-01-11T15:20:03.657000,Validado,10131,Cumple
ID-952,Secundario,2022-04-07T18:45:43.647000,Recepcionado,1089,N/D
ID-952,Secundario,2023-01-31T13:07:03.623000,Validado,5272,Cumple
ID-953,Secundario,2022-03-26T13:11:07.637000,Recepcionado,255,N/D
ID-953,Secundario,2023-01-31T01:04:50.907000,Con observaciones,5229,No cumple
ID-953,Secundario,2023-10-19T15:03:35.100000,Validado,8734,Cumple
ID-938,Secundario,2022-03-28T09:05:28.907000,Recepcionado,283,N/D
ID-938,Secundario,2023-01-31T11:19:46.533000,Validado,5255,Cumple
ID-938,Secundario,2023-10-19T16:31:57.833000,Validado,8738,Cumple
ID-948,Secundario,2023-07-20T09:27:45.417000,Validado,7779,Cumple
ID-948,Secundario,2022-03-27T22:22:35.200000,Recepcionado,272,N/D
ID-948,Secundario,2023-04-25T17:47:28.860000,Validado,6590,Cumple
ID-948,Secundario,2023-04-25T17:47:52.360000,Con observaciones,6592,No cumple
ID-954,Secundario,2023-01-31T01:12:44.213000,Validado,5230,Cumple
ID-954,Secundario,2022-03-27T22:06:17.797000,Recepcionado,270,N/D
ID-954,Secundario,2023-10-17T12:09:09.750000,Validado,8290,Cumple
ID-964,Secundario,2023-10-17T12:20:37.220000,Validado,8296,Cumple
ID-964,Secundario,2022-04-06T17:27:35.180000,Recepcionado,876,N/D
ID-964,Secundario,2023-01-31T12:38:26.880000,Con observaciones,5264,No cumple
ID-965,Secundario,2022-04-07T22:45:47.927000,Recepcionado,846,N/D
ID-965,Secundario,2023-01-31T00:45:50.393000,Validado,5227,Cumple
ID-965,Secundario,2023-10-17T12:25:47.360000,Validado,8289,Cumple
ID-947,Secundario,2023-01-31T00:20:13.207000,Validado,5224,Cumple
ID-947,Secundario,2022-03-25T17:20:26.720000,Con observaciones,220,No cumple
ID-947,Secundario,2023-10-19T10:45:02.367000,Validado,8726,Cumple
ID-942,Secundario,2023-10-19T15:28:04.733000,Validado,8297,Cumple
ID-942,Secundario,2023-01-31T09:36:28.867000,Validado,5241,Cumple
ID-942,Secundario,2022-03-27T23:46:26.930000,Recepcionado,278,N/D
ID-943,Secundario,2024-01-11T11:35:58.870000,Validado,10119,Cumple
ID-943,Secundario,2022-04-07T22:52:02.253000,Recepcionado,820,N/D
ID-943,Secundario,2023-01-31T09:06:33.587000,Con observaciones,5239,No cumple
ID-941,Secundario,2022-03-26T12:51:54.357000,Recepcionado,252,N/D
ID-941,Secundario,2023-01-31T00:59:03.897000,Validado,5221,Cumple
ID-941,Secundario,2023-10-17T12:48:52.737000,Validado,6900,Cumple
ID-941,Secundario,2023-12-19T09:27:33.520000,Validado,8731,Cumple
ID-963,Secundario,2023-10-17T12:44:48.017000,Validado,6901,Cumple
ID-963,Secundario,2023-01-31T09:24:19.430000,Validado,5240,Cumple
ID-963,Secundario,2022-03-27T19:54:15.190000,Recepcionado,263,N/D
ID-962,Secundario,2022-03-26T12:25:02.400000,Recepcionado,251,N/D
ID-962,Secundario,2023-01-31T00:54:21.323000,Validado,5228,Cumple
ID-962,Secundario,2023-10-19T11:19:57.750000,Validado,8728,Cumple
ID-961,Secundario,2023-10-19T15:54:07.060000,Validado,8735,Cumple
ID-961,Secundario,2023-01-31T00:06:05.943000,Validado,5222,Cumple
ID-961,Secundario,2023-01-31T00:06:10.327000,Validado,5223,Cumple
ID-961,Secundario,2022-03-28T00:25:07.613000,Validado,280,Cumple
ID-960,Secundario,2022-03-28T08:44:16.067000,Recepcionado,281,N/D
ID-960,Secundario,2023-01-31T09:56:15.817000,Con observaciones,5243,No cumple
ID-960,Secundario,2023-10-19T16:04:21.033000,Validado,8736,Cumple
ID-959,Secundario,2023-10-19T16:11:39.000000,Validado,6902,Cumple
ID-959,Secundario,2023-04-25T10:44:54.660000,Validado,5245,No cumple
ID-959,Secundario,2023-04-25T10:44:54.660000,Validado,5245,Cumple
ID-959,Secundario,2022-03-27T21:05:37.303000,Validado,267,Cumple
ID-959,Secundario,2022-04-06T17:00:30.553000,Recepcionado,857,N/D
ID-955,Secundario,2023-01-31T01:20:01.990000,Con observaciones,5231,No cumple
ID-955,Secundario,2022-03-27T23:07:17.143000,Recepcionado,275,N/D
ID-955,Secundario,2024-01-11T10:58:13.443000,Validado,10117,Cumple
ID-940,Secundario,2022-03-27T20:45:39.107000,Recepcionado,266,N/D
ID-940,Secundario,2023-01-31T10:38:03.507000,Con observaciones,5252,No cumple
ID-940,Secundario,2023-12-19T09:46:42.377000,Validado,9441,Cumple
ID-939,Secundario,2024-01-11T11:18:15.920000,Validado,10118,Cumple
ID-939,Secundario,2022-03-27T20:31:06.847000,Recepcionado,265,N/D
ID-949,Secundario,2022-04-07T23:02:23.047000,Recepcionado,1167,N/D
ID-949,Secundario,2023-04-25T17:45:27.037000,Con observaciones,6594,No cumple
ID-949,Secundario,2023-07-05T09:14:07.050000,Validado,7603,Cumple
ID-3092,Secundario,2023-07-19T17:01:18.330000,Validado,7416,No cumple
ID-3092,Secundario,2023-07-19T17:01:18.330000,Validado,7416,Cumple
ID-3093,Secundario,2023-07-21T16:18:17.010000,Validado,7790,Cumple
ID-3093,Secundario,2024-05-13T12:03:11.277000,Rechazado,4167,No cumple
ID-3093,Secundario,2024-05-13T12:03:11.277000,Rechazado,4167,No cumple
ID-3093,Secundario,2024-05-13T12:06:39.017000,Validado,4244,No cumple
ID-3093,Secundario,2024-05-13T12:06:39.017000,Validado,4244,Cumple
ID-3145,Secundario,2024-05-13T12:32:15.720000,Validado,7778,No cumple
ID-3145,Secundario,2024-05-13T12:32:15.720000,Validado,7778,Cumple
ID-3145,Secundario,2022-12-07T15:58:24.317000,Validado,4168,Cumple
ID-12951,Secundario,2023-08-17T15:54:24.907000,Validado,8100,Cumple
ID-12951,Secundario,2023-08-17T16:12:31.900000,Validado,8101,Cumple
ID-12951,Secundario,2023-08-17T16:12:35.480000,Validado,8102,Cumple
ID-9291,Secundario,2023-05-29T09:32:01.637000,Validado,7077,Cumple
ID-9291,Secundario,2022-12-01T10:38:00.990000,Validado,3974,Cumple
ID-9290,Secundario,2022-12-01T10:39:01.227000,Validado,3973,Cumple
ID-9290,Secundario,2023-05-29T09:27:53.770000,Validado,7076,Cumple
ID-2626,Principal,2022-07-03T23:01:08.733000,Validado,2507,Cumple
ID-2627,Principal,2022-09-02T14:19:27.920000,Validado,2509,No cumple
ID-2627,Principal,2022-09-02T14:19:27.920000,Validado,2509,Cumple
ID-6178,Secundario,2022-03-30T15:41:01.883000,Recepcionado,459,N/D
ID-6178,Secundario,2022-05-27T12:47:52.947000,Validado,2067,Cumple
ID-6178,Secundario,2023-05-11T10:08:42.967000,Validado,6880,Cumple
ID-6178,Secundario,2024-04-03T10:49:29.440000,Validado,11407,Cumple
ID-6180,Secundario,2022-03-30T15:45:57.230000,Recepcionado,465,N/D
ID-6180,Secundario,2022-05-27T12:49:28.110000,Validado,2066,Cumple
ID-6180,Secundario,2022-07-12T14:53:42.767000,Validado,2515,Cumple
ID-6180,Secundario,2023-05-11T10:46:46.283000,Validado,6882,Cumple
ID-6180,Secundario,2024-04-03T11:04:41.423000,Validado,11408,Cumple
ID-6174,Secundario,2024-04-03T11:17:35.733000,Validado,11411,Cumple
ID-6174,Secundario,2022-03-30T15:48:51.340000,Recepcionado,470,N/D
ID-6174,Secundario,2022-09-01T12:36:09.380000,Validado,3175,Cumple
ID-6174,Secundario,2023-05-11T10:51:47.950000,Validado,6886,Cumple
ID-6175,Secundario,2023-05-11T10:45:36.760000,Validado,6881,Cumple
ID-6175,Secundario,2022-05-27T12:48:54.493000,Validado,2060,Cumple
ID-6175,Secundario,2022-03-30T15:45:04.380000,Recepcionado,460,N/D
ID-6172,Secundario,2024-04-03T11:03:21.407000,Validado,11409,Cumple
